ID,count,mean,std,min,25%,50%,75%,max
healthy12,22426.0,428.724070275573,2057.595729784199,0.0,12.0,109.0,366.0,153437.0
healthy12.1,22426.0,883.3745652367787,4162.506472369159,0.0,21.0,230.0,774.0,315017.0
healthy18,22426.0,1176.7744582181397,7908.412461073177,0.0,24.0,227.0,805.75,660692.0
healthy18.1,22426.0,558.0323731383216,3572.026812657692,0.0,11.0,113.0,398.0,315702.0
healthy24,22426.0,594.0773655578347,2925.913597762728,0.0,13.0,137.0,463.75,148426.0
healthy24.1,22426.0,393.8048247569785,2260.0490396581363,0.0,9.0,88.0,292.0,113771.0
healthy30,22426.0,871.2751270846339,4507.605488541885,0.0,11.0,159.0,638.0,274644.0
healthy30.1,22426.0,780.1605279586195,3262.5071812483015,0.0,12.0,174.0,644.0,141108.0
