ID,count,mean,std,min,25%,50%,75%,max
healthy12,27654.0,347.6736096043972,1860.50224893856,0.0,0.0,52.0,281.0,153437.0
healthy12.1,27654.0,716.3722427135315,3764.360166932999,0.0,0.0,105.0,586.0,315017.0
healthy18,27654.0,954.304766037463,7136.60243185298,0.0,1.0,106.0,607.0,660692.0
healthy18.1,27654.0,452.5361249728791,3224.1069691923044,0.0,0.0,51.0,303.0,315702.0
healthy24,27654.0,481.7667968467491,2645.1023354612357,0.0,0.0,61.0,351.0,148426.0
healthy24.1,27654.0,319.3558617198235,2041.060396496403,0.0,0.0,40.0,224.0,113771.0
healthy30,27654.0,706.5602082881319,4073.5158588088684,0.0,0.0,63.0,469.0,274644.0
healthy30.1,27654.0,632.6708613582122,2953.8030476853473,0.0,0.0,72.0,481.0,141108.0
