sample,count,mean,std,min,25%,50%,75%,max,ID
SRR3383640,14865.0,7.9936854571313285,1.750466627343194,3.9068905956085187,6.7414669864011465,7.960001932068081,9.131856960608793,17.227296295103052,healthy12
SRR3383641,14865.0,9.05056963270367,1.7611130689532724,3.9068905956085187,7.813781191217037,9.030667136246944,10.194756854422248,18.265074740410657,healthy12
SRR3383782,14865.0,9.11849938631474,1.883601455950567,3.9068905956085187,7.78135971352466,9.055282435501187,10.31628153174622,19.33362053397145,healthy18
SRR3383783,14865.0,8.097775038329571,1.86155852387825,3.9068905956085187,6.78135971352466,8.044394119358454,9.269126679149418,18.26820844450981,healthy18
SRR3383821,14865.0,8.31052290909853,1.8256846172872625,3.9068905956085187,7.03342300153745,8.280770770130601,9.463524373271179,17.17939402746687,healthy24
SRR3383822,14865.0,7.667523095495549,1.800070763309516,3.9068905956085187,6.409390936137703,7.6293566200796095,8.787902559391433,16.795786019502007,healthy24
SRR6283145,14865.0,8.729270651457838,1.9179781946170544,3.9068905956085187,7.417852514885897,8.731319031025064,9.991521846075695,17.106450481091255,healthy30
SRR6283144,14865.0,8.683972051795305,2.027529267575121,3.9068905956085187,7.2761244052742375,8.679480099505446,10.020979938904214,18.067208501808,healthy30
