ID,count,mean,std,min,25%,50%,75%,max
healthy30.1,19792.0,3.412888566459536,2.1425452539284704,0.0,1.6411691283728063,3.5333875499374887,4.950984027560526,9.270294713588118
healthy30,19792.0,3.264459126274696,2.143861215699234,0.0,1.417368422599272,3.3227319331526615,4.803826005911785,9.27653505921735
healthy12,19792.0,3.611765074774652,2.011728354125588,0.0,2.0776944464362237,3.7385917982281853,5.025126044352495,9.234454590397936
healthy18.1,19792.0,3.341536738157181,2.0341972795193546,0.0,1.70778717708875,3.408573061528587,4.767419717323765,9.237631352343339
healthy18,19792.0,3.3027892882776966,2.0041655947612047,0.0,1.7066026332084374,3.330233052697057,4.69208134009925,9.267640405526038
healthy24.1,19792.0,3.3552925627850008,1.9854887814509072,0.0,1.816088222141329,3.4541056278623525,4.743938887807165,9.192001268070204
healthy12.1,19792.0,3.5993405604120783,2.0556998710257455,0.0,2.0242980733541684,3.7528594193297398,5.066342121872323,9.22054036856794
healthy24,19792.0,3.4349755488024414,2.0134172063552773,0.0,1.8480895802558543,3.5310480339621235,4.864386171701009,9.265023738051019
